domain,ranking,mld_res,mld.ps_res,card_rem,ratio_Rrem,ratio_Arem,jaccard_RR,jaccard_RA,jaccard_AR,jaccard_AA,jaccard_ARrd,jaccard_ARrem,label
www.lau-net.de/d.dimmel/indexgb.htm,10000000,0.0,0.0,3.0,41.333333,38.666667,0.0,0.0,0.0,0.0,0.0,0.690141,0
tools.ietf.org/html/rfc3883,14969,1.0,0.0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,0
mulherdefe.com/do_ifnfo_pay/132c8cfebd8ab67b3667/informations/service_pay/,10000000,0.0,0.0,4.0,76.5,85.0,0.0,0.0,0.0,0.0,0.0,0.718085,1
www.angelfire.com/wa3/something/enter.html,2547,1.0,1.0,3.0,112.0,109.333333,0.002801,0.002865,0.002865,0.002933,0.636364,0.814208,0
wilirots.biz/amcntrlde/webscr_prim.php?d2lsaXJvdHMuYml6uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0NDk1OTA4MA==,10000000,0.0,0.0,5.0,88.8,93.2,0.0,0.0,0.0,0.0,0.0,0.85336,1
www.natalie-imbruglia.net/wp-admin/js/yr/sitedomain=bill.aol.com&amp;authLev=S&amp;lang=en&amp;locale=us&amp;siteStat/aol/_cqr/update.php,10000000,0.0,0.0,14.0,90.071429,86.571429,0.0,0.0,0.0,0.0,0.0,0.748939,1
www.crispybytes.com/dateintray/,10000000,0.0,0.0,2.0,62.0,52.0,0.0,0.0,0.0,0.0,0.0,0.640288,0
www.acme.com/software/micro_proxy/,65952,1.0,1.0,3.0,278.333333,287.666667,0.0,0.0,0.0,0.0,0.692308,0.865934,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7cp8w3S0hcF-LkwhxNvb4Os0zGEUQFpzXxlx_Qu30VRoBCzneuRF-Z2q-mHSWzZtvEUaNOzUPvoGBS4GLA1_upDDI7jkqho3MRjntVUZCydrXy7t6H4SV4LlGygtDJmz4rDcNuC58afRe0tjzp71H9aq_rUKuWTcw8rDkQQf2D-DKZaReZy1qpcGAxyYZmaqFbFD07i1ovMWben_a2BMjLQLSTC0Lw\%3D\%3D&amp;attredirects=1',4570,1.0,1.0,23.0,65.130435,63.826087,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,1
bikramyogahampden.com/old_site/uploads/images/967e0e33d4f9d1b843f71be003d431e0/info.htm,10000000,0.0,0.0,6.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,0.74,1
www.oreillynet.com/articles/author/779,52898,0.0,0.0,2.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.634146,0
www.netlib.org/ode/,186750,1.0,0.0,1.0,29.0,16.0,0.0,0.0,0.0,0.0,0.8,0.451613,0
paypal.com.cgi-bin.webscr.cmd.login.submit.confirm-login.paypal.com.security.confirm-update.verify.account.logon.paypal.account-update.protection.service.rachelgoestochina.info/PP-658-119-347.html,10000000,0.0,0.0,17.0,138.117647,138.941176,0.0,0.0,0.0,0.0,0.0,0.786798,1
albertocoto.com/media/system/css/www.paypal.de/,10000000,0.0,0.0,5.0,175.6,186.8,0.0,0.0,0.0,0.0,0.0,0.779961,1
www.math.rwth-aachen.de/~Martin.Schoenert/Cube-Lovers/,24146,1.0,0.0,5.0,65.2,67.6,0.0,0.0,0.0,0.0,0.666667,0.706941,0
tools.ietf.org/html/rfc1413,14969,1.0,0.0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,0
paypal.com.uk.cgi.bin.webscr.cmd.login.run.dispatch.home.weapps.mpp.xtarhely.hu/,10000000,0.0,0.0,12.0,178.916667,181.416667,0.0,0.0,0.0,0.0,0.0,0.769955,1
www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=zyieoovus.battle.net/d3/en/index&amp;app=com-d3,10000000,0.0,0.0,11.0,146.0,143.727273,0.0,0.0,0.0,0.0,0.0,0.764673,1
www.gamefaqs.com/pc/924744-soldier-elite/data,833,1.0,1.0,3.0,106.0,112.0,0.011268,0.010724,0.012085,0.011461,0.414634,0.716535,0
www.xs4all.nl/~bvermeul/swallow/,9466,1.0,1.0,2.0,28.0,21.5,0.0,0.0,0.0,0.0,0.789474,0.571429,0
www.nyse.com/about/listed/funds.html,47561,1.0,1.0,4.0,101.25,102.25,0.002304,0.002283,0.002381,0.002358,0.533333,0.845805,0
cadastrenapromo.netii.net/,56429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,0,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Bamp\%3Battredirects=1&amp;attachauth=ANoY7cpLXFkubC45lTACiPJWONLgwK33HCH2xF6WjLWkBGrgA5c-H2zjpx7WrYyarhZLCvj8tGlAngtdAt957cDgvPWzt8vFpBk3TWRod4kIj__LlkOT08y-hNkzkLFuc9UMP7iaEuQr6iLH4HCK4CPBtru7L1UDw5MSOm7AcnZ4yUXprjOGpnwYgaoTpPi3weJnh3RkO_UWCZjJ7owDpWBTMXizZoksOQ\%3D\%3D&amp;attredirects=1',4570,1.0,1.0,25.0,59.92,58.72,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,1
assignments.uspto.gov/assignments/q?db=pat&amp;pat=6058214,4624,1.0,1.0,3.0,30.0,25.333333,0.0,0.0,0.0,0.0,0.47619,0.643564,0
sourceforge.net/projects/rpmsforsuse/,168,1.0,1.0,4.0,312.0,369.25,0.004751,0.005369,0.002383,0.003365,0.666667,0.717076,0
www.algonet.se/~hubbabub/freeware/freeware.html,10000000,1.0,0.0,4.0,83.5,81.5,0.0,0.0,0.0,0.0,0.0,0.848739,0
www.translinkshipping.de/indexen.html,10000000,0.0,0.0,2.0,179.0,181.5,0.0,0.0,0.0,0.0,0.0,0.811558,0
www.juland.com/index.html,10000000,0.0,0.0,2.0,179.0,181.5,0.0,0.0,0.0,0.0,0.0,0.811558,0
www.analogue.org/network/sidstation.htm,10000000,1.0,0.0,4.0,86.75,88.5,0.005525,0.008152,0.005556,0.008197,0.882353,0.765743,0
infoscience.epfl.ch/record/118488/files/fp462-cecchet.pdf?version=1,18743,1.0,0.0,6.0,99.333333,96.166667,0.00165,0.0,0.001656,0.0,0.818182,0.755988,0
www.wired.com/techbiz/media/news/2000/01/33488,801,1.0,1.0,4.0,283.25,288.0,0.001718,0.004237,0.000867,0.002564,0.588235,0.767208,0
www.stanijadobrojevic.com/wp-content/gallery/test/thumbs/us.paypal.htm,10000000,0.0,0.0,6.0,124.333333,128.5,0.0,0.0,0.0,0.0,0.0,0.791027,1
tex.loria.fr/ctan-doc/macros/latex/base/classes.pdf,10000000,1.0,0.0,7.0,72.285714,69.571429,0.0,0.0,0.0,0.0,0.9,0.760638,0
chat-by-orkut4.blogspot.jp/,387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0,1
app.qmailer.co.uk/link/8556/3618728/179552,836190,0.0,0.0,1.0,114.0,111.0,0.0,0.0,0.0,0.0,0.0,0.5625,1
paypal--confirmation.it.allprojectors.co.nz/confirmation/692d9bc42a719652ca3c98be9a78e1b8/Processing1.php?amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655e1de3efd959fa0688de52081923438b5e1de3efd959fa0688de52081923438b&amp;cmd=_Processing,10000000,0.0,0.0,8.0,77.125,75.0,0.0,0.0,0.0,0.0,0.0,0.813711,1
www.babinet.cz/avatars/19889/hires/dir/7cd7698f9f33bee9cc7a7063f5cf16b8/,236871,1.0,0.0,3.0,23.0,16.666667,0.0,0.0,0.0,0.0,0.9,0.652778,1
www.ce.columbia.edu/technology/,3275,1.0,1.0,2.0,106.5,115.5,0.004082,0.003802,0.004219,0.007874,0.657143,0.734375,0
www.angelfire.com/ny4/HOMEPAGE/nativebacks.html,2547,1.0,1.0,4.0,88.0,85.0,0.002681,0.00277,0.00274,0.002833,0.636364,0.830688,0
bearben.com/j2evz3u4m6lp1cT32549/VW5rbm93bg==/xDEsdR/Y3JvZ2VudHoub3Jn,10000000,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www.beidou7.com/hr/index.htm?us.battle.net/login/en/?ref=xtvxcueus.battle.net/d3/en/index&app=com-d3,10000000,0.0,0.0,9.0,164.777778,163.444444,0.0,0.0,0.0,0.0,0.0,0.761479,1
us.battle.net.ok.jj-rs.com/login/en/login.html?app=wam&amp;amp;ref=worldofwarcraft.com/account/&amp;amp;eor=0&amp;amp;app=bam,10000000,0.0,0.0,13.0,182.307692,184.923077,0.0,0.0,0.0,0.0,0.0,0.766186,1
groups.yahoo.com/group/darknessofthering/,4,1.0,1.0,4.0,1506.5,1659.75,0.009963,0.011394,0.009412,0.011626,0.711198,0.85595,0
www.egemenozkan.com/wp-includes/css/st/loginPage.action.php,10000000,0.0,0.0,6.0,261.5,269.666667,0.0,0.0,0.0,0.0,0.0,0.842197,1
www.fibtex.lodz.pl/46_05_08.pdf,10000000,1.0,1.0,2.0,213.0,224.5,0.0,0.0,0.0,0.0,0.8,0.764113,0
drdobbs.com/go-parallel/article/220600388,44844,0.0,0.0,2.0,35.0,24.5,0.0,0.0,0.0,0.0,0.0,0.652778,0
biz.yahoo.com/news/foodbeverages.html,4,1.0,1.0,4.0,331.25,341.75,0.026422,0.027528,0.024823,0.027183,0.711198,0.835037,0
www.arhamcomposite.com/paypal.com/log.htm?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,10000000,0.0,0.0,14.0,132.357143,136.0,0.0,0.0,0.0,0.0,0.0,0.785646,1
www.hamelsite.nl/wp-includes/text1/remax/max/index.html,10000000,0.0,0.0,6.0,115.166667,114.166667,0.0,0.0,0.0,0.0,0.0,0.755102,1
www.freewebs.com/kzweyr/,5001,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.37037,0.25,0
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=xphcrjmus.battle.net/d3/en/index&amp;app=com-d3,10000000,0.0,0.0,10.0,150.9,149.1,0.0,0.0,0.0,0.0,0.0,0.762632,1
nuuchurchmedia.com/fren/hebin/snerc/bgr/ynias/olne.php,10000000,0.0,0.0,5.0,104.4,107.8,0.0,0.0,0.0,0.0,0.0,0.83564,1
www.bswd.com/cornucop.htm,10000000,0.0,0.0,3.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.568182,0
secure.runescape.com.qqeu.asia/m=weblogin/loginform.html?mod=www&amp;amp;ssl=0&amp;amp;dest,10000000,0.0,0.0,11.0,146.909091,147.727273,0.0,0.0,0.0,0.0,0.0,0.816704,1
ps2.gamespy.com/playstation-2/rtx-red-rock/5978p1.html,11812,1.0,1.0,5.0,163.4,167.8,0.001196,0.005855,0.0,0.004728,0.55,0.737671,0
www.riscos.com/select/,10000000,1.0,0.0,1.0,57.0,60.0,0.0,0.0,0.0,0.0,0.857143,0.720588,0
www.codeguru.com/Cpp/G-M/opengl/,16204,1.0,0.0,2.0,30.0,22.0,0.014706,0.019231,0.015625,0.020833,0.555556,0.625,0
firefly2.ipchina163.com/de/49665/index.php,10000000,0.0,0.0,2.0,265.0,277.5,0.0,0.0,0.0,0.0,0.0,0.82968,1
hotfullvideos.net/wp-content/themes/roundHover/paypal_priv8_us_2012/pp/login.htm,10000000,0.0,0.0,7.0,152.571429,153.142857,0.0,0.0,0.0,0.0,0.0,0.825939,1
lesaem.org/dyn/news/documents/pp/paypal.fr/index.php?cmd=?cmd=_login&amp;amp;amp;dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,10000000,0.0,0.0,10.0,228.9,232.9,0.0,0.0,0.0,0.0,0.0,0.837644,1
www.t10.org/pubs.htm,10000000,1.0,0.0,2.0,19.0,13.5,0.0,0.0,0.0,0.0,0.9,0.625,0
cajovnabrno.cz/wp-content/plugins/hyper-cache/Redirect.php,10000000,0.0,0.0,6.0,128.166667,123.666667,0.0,0.0,0.0,0.0,0.0,0.790284,1
www.bushlandflora.com.au/includes/rollBack/.remax.com/properties/index.htm,10000000,0.0,0.0,7.0,56.857143,49.857143,0.0,0.0,0.0,0.0,0.0,0.652655,1
en.wikipedia.org/wiki/Regular_language,6,1.0,1.0,3.0,283.666667,300.0,0.08393,0.079922,0.076766,0.078355,0.809735,0.870726,0
rapidshare.com.xx.pl/,276601,1.0,0.0,1.0,44.0,30.0,0.017857,0.02381,0.0,0.0,0.0,0.644444,1
motor-roller.su/group/3851226529/1343536547368/index2.php,10000000,1.0,0.0,3.0,321.666667,335.0,0.0,0.0,0.0,0.0,0.0,0.858491,1
en.wikipedia.org/wiki/Simula,6,1.0,1.0,2.0,383.5,404.0,0.08817,0.083156,0.080357,0.082618,0.809735,0.88172,0
www.echecsmontreal.org/eindex.htm,10000000,0.0,0.0,2.0,57.0,54.0,0.0,0.0,0.0,0.0,0.0,0.681818,0
chvctv.info/account-verify/verify.php,10000000,0.0,0.0,3.0,197.0,209.666667,0.0,0.0,0.0,0.0,0.0,0.823617,1
www.ssrn.com/arn/index.html,12617,1.0,0.0,3.0,123.333333,124.666667,0.002632,0.005222,0.002639,0.005236,0.909091,0.814634,0
www.mindjack.com/relay/,10000000,1.0,0.0,1.0,34.0,30.0,0.0,0.0,0.0,0.0,0.888889,0.641026,0
villakidsbuffetinfantil.com/Limit-id=65722/163faf08cf12023714c1744321d061cf/,10000000,0.0,0.0,1.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.647059,1
ludo.iwarp.com/gub/GUB.html,10000000,1.0,0.0,2.0,136.5,138.0,0.0,0.0,0.0,0.0,0.75,0.85473,0
search.cpan.org/dist/XML-Bare/,12749,1.0,0.0,3.0,91.666667,94.333333,0.006849,0.010033,0.006873,0.010067,0.947368,0.738318,0
tinyurl.com/csglna7,656,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0,1
www977.paypal.ca.86260.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP977,10000000,0.0,0.0,9.0,122.444444,126.888889,0.0,0.0,0.0,0.0,0.0,0.72218,1
unlimitedmovingandtrucking.com/https-service-secure/account/SERVICE/Langue&amp;id/117e3a6765c403f4977abcf/login80a13c0db1fb/info_update/5ce71380b2640050e61a478ecebd8540/,10000000,0.0,0.0,10.0,149.9,155.5,0.0,0.0,0.0,0.0,0.0,0.783879,1
www.pcworld.com/businesscenter/article/159204/top_10_reasons_to_use_outlook.html,1282,1.0,1.0,6.0,176.666667,191.333333,0.000935,0.000864,0.0,0.0,0.4,0.803922,0
www.reymax.com/active_pager.html,10000000,1.0,0.0,3.0,108.666667,108.0,0.0,0.0,0.0,0.0,0.0,0.805556,0
www.top100-websites.com/clipart/index.html,10000000,0.0,0.0,3.0,127.666667,127.666667,0.0,0.0,0.0,0.0,0.0,0.810875,0
groups.yahoo.com/group/groupshelp/,4,1.0,1.0,3.0,175.666667,177.333333,0.022751,0.023687,0.015184,0.017297,0.711198,0.851399,0
selectelectricalltd.co.uk/editors/htmlarea/plugins/ContextMenu/lang/cielos/portal/cadastro.php,10000000,0.0,0.0,9.0,83.444444,84.333333,0.0,0.0,0.0,0.0,0.0,0.828087,1
besworca.co.uk/remax/remax/www.remax.com/login.php,10000000,0.0,0.0,5.0,298.2,303.4,0.0,0.0,0.0,0.0,0.0,0.826351,1
www.ekriswebshop.nl/css/?euid=d77b281d13b948a3a73dc618d8b341c0&amp;loc=contact.ebay.co.uk/ws/eBayISAPI.dll?M2MContact&item=200814447722&requested=1boose&qid=446001799012&redirect=0&ssPageName=ADME:X:RTQ:GB:1154,10000000,0.0,0.0,17.0,37.0,31.058824,0.0,0.0,0.0,0.0,0.0,0.714074,1
www.informatics.sussex.ac.uk/research/groups/nlp/carroll/morph.html,44056,1.0,0.0,7.0,85.428571,85.285714,0.001621,0.003252,0.001626,0.003263,0.727273,0.810606,0
mltlingua.com/css/mollars/andy/love/Account.html,10000000,0.0,0.0,7.0,142.714286,141.714286,0.0,0.0,0.0,0.0,0.0,0.788859,1
wcarchive.cdrom.com/pub/simtelnet/msdos/fortran/token.for,10000000,1.0,0.0,6.0,210.833333,245.333333,0.002351,0.002699,0.002355,0.002703,0.857143,0.706359,0
www.c2.com/cgi/wiki?MetaObjectProtocol,36354,1.0,1.0,3.0,266.666667,277.666667,0.0,0.0,0.0,0.0,0.3,0.870561,0
www.poids-sauteurs.com/catalog/images/infobox/a009a2f900049af6551fa37823bb99a3/Normal--redirection.html?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,10000000,0.0,0.0,10.0,49.5,48.1,0.0,0.0,0.0,0.0,0.0,0.824299,1
kunduacan.com/tabasco/cache/,10000000,0.0,0.0,2.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.580247,1
www.gamefaqs.com/xbox/920131-the-godfather/data,833,1.0,1.0,4.0,1474.5,1629.0,0.003379,0.00306,0.001524,0.00138,0.414634,0.848697,0
www.maa.org/mathland/mathland_4_15.html,94120,1.0,0.0,4.0,116.0,114.75,0.0,0.002066,0.0,0.00211,0.615385,0.820513,0
www.w3.org/2005/10/howto-favicon,483,1.0,1.0,2.0,23.5,19.5,0.026667,0.029851,0.018182,0.021277,0.5,0.755102,0
www.robvanderwoude.com/rexx.html,134314,0.0,0.0,2.0,140.0,140.5,0.0,0.0,0.0,0.0,0.0,0.851485,0
www.computerhope.com/rdebug.htm,3503,1.0,0.0,2.0,21.0,15.0,0.0,0.0,0.0,0.0,0.5,0.636364,0
www.free-internet.cc/littleGuard.html,10000000,0.0,0.0,3.0,143.666667,148.666667,0.0,0.0,0.0,0.0,0.0,0.778905,0
www.nongnu.org/emacs-tiny-tools/,63602,0.0,0.0,3.0,64.666667,69.333333,0.0,0.0,0.0,0.0,0.0,0.66805,0
www.wired.com/culture/lifestyle/news/2001/04/42751,801,1.0,1.0,3.0,285.666667,291.666667,0.006787,0.008889,0.005727,0.006742,0.588235,0.811715,0
ekoservise.com/modules/mod_templ/2197088106/43264726363475426/,10000000,0.0,0.0,2.0,9.5,8.5,0.0,0.0,0.0,0.0,0.0,0.714286,1
www.silkwebware.net/products/details.aspx?id=d4383289-c54f-4d1a-98f5-c7dffbdfb7c0,10000000,0.0,0.0,4.0,34.75,32.5,0.0,0.0,0.0,0.0,0.0,0.75817,0
dimensionnet.com.br/loja/produtos/newsletter.asp,10000000,0.0,0.0,4.0,30.75,26.75,0.0,0.0,0.0,0.0,0.0,0.703704,1
www.cse.unsw.edu.au/~chak/haskell/gtk/,13443,1.0,0.0,4.0,42.75,43.75,0.005263,0.005155,0.005464,0.005348,0.65,0.721393,0
www.ycode.com/Spin/Latest/Spin.htm,10000000,1.0,0.0,3.0,195.333333,207.333333,0.0,0.0,0.0,0.0,0.5,0.786982,0
www.thermistor.com/productsDirecTemp.html,10000000,1.0,0.0,3.0,122.0,124.333333,0.0,0.0,0.0,0.0,0.615385,0.842893,0
6226677.cn/images/?ref=us.battle.net/d3/en/index,10000000,0.0,0.0,5.0,111.6,109.8,0.0,0.0,0.0,0.0,0.0,0.647321,1
athos.rutgers.edu/ml4um/,6424,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777778,0,0
www.jnqzyy.com/Images/?us.battle.net/login/en/?ref=izplxpfus.battle.net/d3/en/index&app=com-d3,10000000,0.0,0.0,10.0,156.4,155.6,0.0,0.0,0.0,0.0,0.0,0.766704,1
media.alimamalallama.com/uploads/books/images/ool4o/index.htm,989596,0.0,0.0,6.0,73.0,78.833333,0.0,0.0,0.0,0.0,0.0,0.725379,1
www.angelfire.com/droid/desperatehearts/index.html,2547,1.0,1.0,5.0,86.6,84.4,0.008869,0.009091,0.006757,0.006928,0.636364,0.788703,0
kindomain2.com/8b10be7a2061d26e5f1874e2398e5e67/,10000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www.sysabend.org/champions/rules/,10000000,0.0,0.0,2.0,53.0,52.0,0.0,0.0,0.0,0.0,0.0,0.826087,0
www.cs.sfu.ca/~kabanets/,12518,1.0,1.0,3.0,49.666667,49.0,0.0,0.0,0.0,0.0,0.724138,0.701149,0
sz-leteng.com/images/,10000000,0.0,0.0,1.0,110.0,102.0,0.0,0.0,0.0,0.0,0.0,0.766667,1
freeos.com/articles/2745/,150573,1.0,0.0,1.0,39.0,34.0,0.0,0.0,0.0,0.0,0.5,0.622222,0
"'services.runescape.co.cm/m=forums/forums.wz?1439,94,544,63330546,94,544,63330546'",10000000,1.0,0.0,1.0,76.0,78.0,0.0,0.0,0.006667,0.006579,0.756098,0.855422,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqRtJOUfmR2vmn2pq6iAfqG21GVoYJzEv8ASbgqs656HOQCNXdbotkajmp-DMEt-w1wfF41qDbsRr2XgnDa1G_nS-7DTEBmtCBitPEUuLe9PtyeSLtEeQkj1p1yXz5w7LqKnpMNcQ528OoPJyRvsLDsnuHp7Pbmn6GvQR-laqG4pwUjdLOTmH_DxXaIpPUsPGvQaoVVTzbKvLMWkde4Vv-xwqinow\%3D\%3D&amp;attredirects=2',4570,1.0,1.0,25.0,63.8,62.4,0.00437,0.003827,0.002502,0.001917,0.571429,0.805953,1
remaxnow.criarsitesbaratos.com.br/remax/index.htm,10000000,0.0,0.0,3.0,53.666667,44.0,0.0,0.0,0.0,0.0,0.0,0.583784,1
sg.motorola.com/bluetooth/,5743,1.0,1.0,1.0,50.0,51.0,0.05042,0.041322,0.033058,0.02439,0.724138,0.683333,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crEczQ8e0Ct6smdfjEyWAvjgAZiiKCqXwU_rWrU7LL5OtnSp41fNbDX0EwXT8XwoJrofuECq5cEmQewikMd3MIaBiJ3goaawrE6fHKMToyY07EVpJnCdojwYd30UaAWoaWXvX8iWBV38YBH3Ifa0u6DLe9KYQ7spjG_XJHnLdejOJooAD1_ihfa9IvU6XcyKDSNm3aPFGKDxhHUD8Lpca-twSiygg\%3D\%3D&amp;attredirects=2',4570,1.0,1.0,11.0,136.181818,133.454545,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,1
www.techfak.uni-bielefeld.de/techfak/ags/ni/,34225,1.0,0.0,4.0,60.0,56.0,0.0,0.0,0.0,0.0,0.5,0.572881,0
www.yoshida-mc.co.jp/history/loom.htm,10000000,0.0,0.0,3.0,40.333333,34.0,0.0,0.0,0.0,0.0,0.0,0.651852,0
huafeng-qd.com/jsNsTjmkh0/QtWyIoP4B8/,10000000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
elserviciodelvino.mx/tiendaserviciodelvino/paypal1/d69b402fc26c542a4e4c6ae8f65f22b5/,10000000,0.0,0.0,5.0,69.8,87.8,0.0,0.0,0.0,0.0,0.0,0.576,1
www.melbpc.org.au/pcupdate/,754125,0.0,0.0,1.0,101.0,104.0,0.0,0.0,0.0,0.0,0.0,0.708333,0
yarbitjichihaja.anvilbrooks.com/d41d8cd98f00b204e9800998ecf8427e/loading.php,10000000,0.0,0.0,2.0,230.0,239.0,0.0,0.0,0.0,0.0,0.0,0.857426,1
home.kpn.nl/roode052/,10000000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862069,0,0
theamericanbeauty.i8.com/index.html,147039,1.0,1.0,2.0,179.0,181.5,0.005464,0.005391,0.002778,0.00274,0.3,0.811558,0
en.wikipedia.org/wiki/Aldus_Corporation,6,1.0,1.0,3.0,253.666667,267.333333,0.089989,0.084855,0.080899,0.083153,0.809735,0.880866,0
'www.nazfsbo.com/photo\%20index.htm',10000000,0.0,0.0,3.0,109.333333,119.666667,0.0,0.0,0.0,0.0,0.0,0.692118,0
www.ululatus.org/sleepybot/,10000000,1.0,0.0,2.0,34.0,28.5,0.0,0.0,0.0,0.0,0.5,0.602564,0
habbo-loginn.wg.am/,355822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www.lysator.liu.se/mud/faq/faq1.html,41971,1.0,1.0,5.0,87.6,86.8,0.0,0.0,0.0,0.0,0.62963,0.786885,0
tools.ietf.org/html/rfc7,14969,1.0,0.0,2.0,132.5,134.0,0.0,0.0,0.0,0.0,0.916667,0.850694,0
www.tenon.com/products/webten/,10000000,1.0,0.0,3.0,188.333333,190.666667,0.001739,0.001718,0.001742,0.001721,0.909091,0.674521,0
www.thefreecountry.com/compilers/cpp.shtml,94008,0.0,0.0,3.0,18.0,12.333333,0.0,0.0,0.0,0.0,0.0,0.625,0
habbolostmoneypet.rel7.com/,10000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www.algonet.se/~khaan/tutor/,10000000,1.0,0.0,2.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.714286,0
cevug.ugr.es/templates/styles/www.paypal.dk/webscr.htm?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,15114,1.0,1.0,19.0,74.210526,74.315789,0.002108,0.004926,0.000704,0.003524,0.75,0.702051,1
en.wikipedia.org/wiki/Microsoft_Office,6,1.0,1.0,2.0,379.0,400.0,0.089064,0.083871,0.081172,0.083333,0.809735,0.879373,0
zephyrgaming.net//wp-content/uploads/2011/Trulia/index.htm,10000000,0.0,0.0,5.0,35.6,31.4,0.0,0.0,0.0,0.0,0.0,0.666667,1
gmazzocato.altervista.org/colorwheel/wheel.php,602,1.0,1.0,3.0,206.0,216.0,0.0,0.0,0.0,0.0,0.8,0.816356,0
home.comcast.net/~davis779,183,1.0,1.0,1.0,46.0,43.0,0.0,0.0,0.0,0.0,0.522388,0.745098,1
www.covatron.com/covacontact,10000000,0.0,0.0,2.0,32.5,29.0,0.0,0.0,0.0,0.0,0.0,0.708333,0
www.efghana.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,10000000,0.0,0.0,10.0,61.2,59.3,0.0,0.0,0.0,0.0,0.0,0.831307,1
paypal-check.org/de/konto/9860/index.php,10000000,0.0,0.0,3.0,183.333333,192.0,0.0,0.0,0.0,0.0,0.0,0.819063,1
tools.ietf.org/html/rfc2822,14969,1.0,0.0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,0
fidelidadecieloagoracompremiostodasemana.comuv.com/,10000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www.jaist.ac.jp/~shen/pdcat03/,71222,1.0,0.0,2.0,7.0,6.5,0.0,0.0,0.0,0.0,0.888889,0.6875,0
secure.runescape.com.iieu.asia/m=weblogin/index.htm,10000000,0.0,0.0,5.0,49.4,47.4,0.0,0.0,0.0,0.0,0.0,0.66323,1
www.intel.com/design/archives/processors/,1192,1.0,1.0,3.0,114.666667,117.333333,0.022883,0.017897,0.016018,0.01573,0.705882,0.8125,0
lico.smeitrade.com/index.do,10000000,0.0,0.0,1.0,93.0,95.0,0.0,0.0,0.0,0.0,0.0,0.663717,0
